{u'$date': u'2017-02-25T16:12:34.000Z'} , 835522890137124864 , ItsJinxDurr , You are so boring. Maybe I will just shoot myself  or shoot you... It`s more fun that way!~
{u'$date': u'2017-02-25T16:12:52.000Z'} , 835522963071971328 , ThatManEden , I want to fucking die
{u'$date': u'2017-02-25T16:12:52.000Z'} , 835522965785628673 , eungkyakya , i wANT TO CHOKE ON MY OWN SPIT AND DIE OMO
{u'$date': u'2017-02-25T16:12:53.000Z'} , 835522969849864192 , novalillies , i want to die my throat is all sore
{u'$date': u'2017-02-25T16:12:56.000Z'} , 835522981719834624 , winter_kid_ , I wanna die
{u'$date': u'2017-02-25T16:12:58.000Z'} , 835522987612758016 , Modi_tard , meanwhile  in some || wrld
{u'$date': u'2017-02-25T16:13:01.000Z'} , 835522999856025600 , Aarushi_Sunil , Have u ever felt like you've hated yourself blamed yourself for everything? That's why I cut myself. Becuz I can end it.
{u'$date': u'2017-02-25T16:13:01.000Z'} , 835523002515218433 , polarizesykes , i have to work at 3 i will literally fucking hang myself
{u'$date': u'2017-02-25T16:13:09.000Z'} , 835523033536200704 , jinkiballads , i literally want to die my tl is full of people who have tickets to see shinee and know im happy for you but im jealous and want death
{u'$date': u'2017-02-25T16:13:26.000Z'} , 835523108161347586 , IndayMagalona12 , 76 A man with nothing to live for is capable of everything. KCAPinoyStar JanellaSalvador
{u'$date': u'2017-02-25T16:13:31.000Z'} , 835523125819371521 , thaitvnews , KhaosodEnglish: Protester Commits Suicide Outside Wat Dhammakaya
{u'$date': u'2017-02-25T16:13:31.000Z'} , 835523128767873024 , _alyahalip , y do you take me for granted? Im tired of all this granted grandey grenade grand livina livita living room roomate classmates
{u'$date': u'2017-02-25T16:13:38.000Z'} , 835523157406679041 , lovesbyul , I JUST READ THE CUTEST JUNGKOOK FIC I WANNA DIE DISJEH
{u'$date': u'2017-02-25T16:13:38.000Z'} , 835523158165884931 , dioisnothalal , yknow  i always give everyone a chance but after 5 minutes of following i wanted to Die
{u'$date': u'2017-02-25T16:13:42.000Z'} , 835523172296458241 , rose6rl , i hope your bear didnt get too wet 😪
{u'$date': u'2017-02-25T16:13:44.000Z'} , 835523183486840832 , Kayla_Khaleesi , I feel like shit ; I want to die 😷
{u'$date': u'2017-02-25T16:13:48.000Z'} , 835523199584600065 , sloansavery , i just typed out all of touch as i was listening to it i want to die
{u'$date': u'2017-02-25T16:13:52.000Z'} , 835523213782208512 , seaguks , i'm drowning with my own tears don't save me
{u'$date': u'2017-02-25T16:13:52.000Z'} , 835523215061573632 , SKitteenn , My life is 💩 i wanna die never wake up again......
{u'$date': u'2017-02-25T16:14:00.000Z'} , 835523250172145664 , iamiufool , Libtard suicide..... ..
{u'$date': u'2017-02-25T16:14:03.000Z'} , 835523261173751809 , slaymeclarkson , HOLY RUCKING SHIT
{u'$date': u'2017-02-25T16:14:04.000Z'} , 835523266320158720 , BoituMadi , My life!! And people just don't understand!!
{u'$date': u'2017-02-25T16:14:07.000Z'} , 835523279171379200 , mellow2much , no  you might have to save my life someday  I still have intrusive suicidal thoughts
{u'$date': u'2017-02-25T16:14:12.000Z'} , 835523297320308736 , blondie_mikayla , Eating Greek yogurt makes me wanna die
{u'$date': u'2017-02-25T16:14:15.000Z'} , 835523313304649729 , iuvmnews2 , Syria: Over 160 Turkish Soldiers  Allied Militants Killed  Wounded in ISIL’s Suicide Attack
{u'$date': u'2017-02-25T16:14:24.000Z'} , 835523348918636544 , SarahSmiles1993 , Feeling super sick today/: Can i go back to tonight? I didnt want it to end.
{u'$date': u'2017-02-25T16:14:24.000Z'} , 835523349140799489 , IMCV07 , I wanna  die and live...
{u'$date': u'2017-02-25T16:14:30.000Z'} , 835523372876500994 , sontakkeroshni , BHUPESH SONTAKKE was forced 2 commit suicide in NAGPUR ''CRIME CAPITAL'' by bhumafia GWALBANSI policestation is managed HLP PL
{u'$date': u'2017-02-25T16:14:32.000Z'} , 835523382661771271 , pleazertae , THE CUTEST
{u'$date': u'2017-02-25T16:14:39.000Z'} , 835523411082366976 , funeralcrime , I don't want to die without ever knowing what happened
{u'$date': u'2017-02-25T16:14:40.000Z'} , 835523417940033536 , EthanSensei , I cut myself while shaving again
{u'$date': u'2017-02-25T16:14:41.000Z'} , 835523421597544449 , notetotrade , i wanna die
{u'$date': u'2017-02-25T16:14:44.000Z'} , 835523433689538560 , zaynonzayn , This makes me wanna die
{u'$date': u'2017-02-25T16:14:45.000Z'} , 835523438395670528 , ashleyluqueno , Before I die  I want to see Live in concert.
{u'$date': u'2017-02-25T16:14:53.000Z'} , 835523472738533376 , WattyWap , I want to end it
{u'$date': u'2017-02-25T16:14:55.000Z'} , 835523478153388033 , btsyubchim , how precious is this
{u'$date': u'2017-02-25T16:14:55.000Z'} , 835523480145825792 , FJPinBLACK , which demographic do you fall into?
{u'$date': u'2017-02-25T16:14:58.000Z'} , 835523490904166400 , Lannnnaa1k , I'm ready to die .
{u'$date': u'2017-02-25T16:15:05.000Z'} , 835523522919284737 , WTKR3 , Suicide attacks kill dozens in Syrian city of Homs
{u'$date': u'2017-02-25T16:15:09.000Z'} , 835523536735326209 , BountyxScopez , I want to die
{u'$date': u'2017-02-25T16:15:09.000Z'} , 835523538731806722 , S0CHIP , Until I leave this world. I will only enjoy my company or someone that can talk to me without words.
{u'$date': u'2017-02-25T16:15:12.000Z'} , 835523552136712192 , The_Bald_Guy_ , I want to die right now
{u'$date': u'2017-02-25T16:15:13.000Z'} , 835523555194519555 , 8nC9xGIroTSGETl , Came home from training tired wildly ! Click don't be shy-
{u'$date': u'2017-02-25T16:15:14.000Z'} , 835523558805753857 , LWn1YtY1SjYOHJU , I want to take my virgin? ! Click don't be shy-
{u'$date': u'2017-02-25T16:15:14.000Z'} , 835523559212503041 , Itadakimasuuuu , Virgin Suicide
{u'$date': u'2017-02-25T16:15:16.000Z'} , 835523567555067904 , kgeich , lmaoooo I wanna DIE
{u'$date': u'2017-02-25T16:15:27.000Z'} , 835523611947634690 , jessetiller_ , Accurately me
{u'$date': u'2017-02-25T16:15:33.000Z'} , 835523637113307136 , beener147 , Foster kids are 3-5 times more likely to commit suicide :/
{u'$date': u'2017-02-25T16:15:38.000Z'} , 835523661083856901 , Jazzymon_x3 , sex suicide
{u'$date': u'2017-02-25T16:15:40.000Z'} , 835523668444749824 , Suppiewolf , Ow my sides
{u'$date': u'2017-02-25T16:15:43.000Z'} , 835523680977440768 , magicae , two hours back in nyk*ping and i want to disappear
{u'$date': u'2017-02-25T16:15:43.000Z'} , 835523679920455681 , GtglA31z7eXQPo5 , I want to take my virgin? ! Click don't be shy-
{u'$date': u'2017-02-25T16:15:51.000Z'} , 835523714850648064 , elvortel , Birmingham Netrunner over. Went 3-5. Now want to die.
{u'$date': u'2017-02-25T16:15:51.000Z'} , 835523715114790912 , itslomyers , shoot I'm proud of myself
{u'$date': u'2017-02-25T16:15:53.000Z'} , 835523722928873472 , Pyrrhvc , Love Trumps Hate but I literally want everyone who doesn't fit into my left-right dichotomy concept to fucking die  probably fascists too
{u'$date': u'2017-02-25T16:15:58.000Z'} , 835523743439065089 , villain2007 , Rubbish. A Muslim leader of Labour Party.. 😂. Political suicide...  Haha..
{u'$date': u'2017-02-25T16:15:59.000Z'} , 835523749881339905 , RonWyden , Honored to be w/ last night backing its work to prevent suicide ; as a lifeline for those facing su…
{u'$date': u'2017-02-25T16:16:02.000Z'} , 835523760006406144 , ixaIisvore , i want to die
{u'$date': u'2017-02-25T16:16:02.000Z'} , 835523761986138113 , solotaes , CUTE
{u'$date': u'2017-02-25T16:16:07.000Z'} , 835523780013236228 , FinanRegulation , ECB won't end asset purchase programme all of a sudden  Weidmann says - Yahoo Finance
{u'$date': u'2017-02-25T16:16:07.000Z'} , 835523782903128064 , stashgrey , SAD NEWS: FIRST YEAR STUDENT OF KNUST COMMITS SUICIDE  Follow Us on IG ; Twitter
{u'$date': u'2017-02-25T16:16:12.000Z'} , 835523803119759361 , vrobls , Esse som aqui ---&gt; Suicide Machines - Did You Ever Get A Feeling Of Dread
{u'$date': u'2017-02-25T16:16:15.000Z'} , 835523814071009282 , tmghlive , SAD NEWS: FIRST YEAR STUDENT OF KNUST COMMITS SUICIDE  Follow Us on IG ; Twitter
{u'$date': u'2017-02-25T16:16:17.000Z'} , 835523822950445056 , jihooncult , I WANT TO DIE
{u'$date': u'2017-02-25T16:16:18.000Z'} , 835523826003881984 , stashgrey , SAD NEWS: FIRST YEAR STUDENT OF KNUST COMMITS SUICIDE  Follow Us on IG ;...
{u'$date': u'2017-02-25T16:16:18.000Z'} , 835523826943348736 , tmghlive , SAD NEWS: FIRST YEAR STUDENT OF KNUST COMMITS SUICIDE  Follow Us on IG ;...
{u'$date': u'2017-02-25T16:16:21.000Z'} , 835523841925341185 , BTS_Supplement , If Jimin spell 'you' as 'yoo' so that's mean we spell it wrong all this time.
{u'$date': u'2017-02-25T16:16:22.000Z'} , 835523844832169984 , snailslice , @ SALLIE MAE LEAVE ME THE FUCK ALONE I AM CONSISTENTLY SUICIDAL I CANNOT DEAL WITH MY DEBT RIGHT NOW GIVE ME A MINUTE
{u'$date': u'2017-02-25T16:16:22.000Z'} , 835523846249857025 , LindaRuckle , Magician Daryl EastonDEADHollywood KILLING HIMSELFGo with your  gut feeling! MAGA Saturday PizzaGate
{u'$date': u'2017-02-25T16:16:25.000Z'} , 835523855242440704 , AJBalorClub , if that's a suicide pill I'll take it
{u'$date': u'2017-02-25T16:16:26.000Z'} , 835523861470937088 , NuttySA , ...and it's annoying...
{u'$date': u'2017-02-25T16:16:29.000Z'} , 835523871927320578 , redditOf , Trump's Deportation Plan Is Economic Suicide
{u'$date': u'2017-02-25T16:16:32.000Z'} , 835523887383392256 , saradeas , didn't you just tweet last weekend about how ppl doing this makes you wanna die. But come to duzzis if you're gonna 2 c me
{u'$date': u'2017-02-25T16:16:35.000Z'} , 835523899844513792 , eblnews , Man commits suicide in protest at high-profile temple raid  Thailand
{u'$date': u'2017-02-25T16:16:38.000Z'} , 835523911320219648 , EthanSensei , yeah  I'm not stupid enough to purposely cut myself...
{u'$date': u'2017-02-25T16:16:40.000Z'} , 835523918723108864 , baccano_english , Should you like to die?   Umm  I don't wanna die.And  I also dislike pain  -1935B Arcangelo;Renee
{u'$date': u'2017-02-25T16:16:42.000Z'} , 835523927669637127 , Lurk_God , it's suicide to drive this whole trip by yourself
{u'$date': u'2017-02-25T16:16:45.000Z'} , 835523942471380992 , benpwallace , I wanna die
{u'$date': u'2017-02-25T16:16:46.000Z'} , 835523945340133376 , rosehead1948 , No  a Study Did Not Show That Same-Sex “Marriage” Laws Reduce Teen Suicide Rates  via @stevengberman
{u'$date': u'2017-02-25T16:16:53.000Z'} , 835523975111446529 , Dannity12 , Lattes and suicide vests. Allahu Akbar
{u'$date': u'2017-02-25T16:16:54.000Z'} , 835523976902365184 , _yeiloxo , Keep trying to tell myself this. Doesn't work
{u'$date': u'2017-02-25T16:16:55.000Z'} , 835523980970831872 , nF9AaRlKC2MMOmR , Meow I want to have sex  ! Click don't be shy-
{u'$date': u'2017-02-25T16:17:00.000Z'} , 835524004219781120 , paulinemasanque , Mood: i wanna die
{u'$date': u'2017-02-25T16:17:01.000Z'} , 835524006803562496 , Girbilio , I hurt myself today  to see if I still feel.
{u'$date': u'2017-02-25T16:17:02.000Z'} , 835524013438996481 , bambiebs , WHO LET HIM TAKE PICTURES WITH A KID HE LOOKS SO CUTE I WANT TO DIE
{u'$date': u'2017-02-25T16:17:04.000Z'} , 835524019327807488 , bIoodsweatears , It's not funny I'm actually really SUICIDAL rn
{u'$date': u'2017-02-25T16:17:05.000Z'} , 835524023845015553 , vocalistmomo , I want to die
{u'$date': u'2017-02-25T16:17:11.000Z'} , 835524048952016896 , chntlflrs , I wanna die lmao*
{u'$date': u'2017-02-25T16:17:12.000Z'} , 835524054127882240 , KamiinatriX , Suicide watch niggaKill yoself! — listening to Rella
{u'$date': u'2017-02-25T16:17:14.000Z'} , 835524062763835392 , rain_sound1004 , Choke me and end my life daddy 😩👌🏼💯🔥❤️
{u'$date': u'2017-02-25T16:17:16.000Z'} , 835524069487493120 , BenNichols15 , DROWNING IN ACTIVIST    SUICIDE
{u'$date': u'2017-02-25T16:17:18.000Z'} , 835524080711397378 , queenofcookies_ , what?
{u'$date': u'2017-02-25T16:17:19.000Z'} , 835524083383218176 , kayladotnet , peacefully
{u'$date': u'2017-02-25T16:17:21.000Z'} , 835524090202992640 , NEDARBNAGROM , i hate myself ; i wanna die
{u'$date': u'2017-02-25T16:17:23.000Z'} , 835524101209001986 , jolexfalls , Who tf doesn't want Jo's husband to die. I want him to die because no one should go through what jo Wilson has been through.
{u'$date': u'2017-02-25T16:17:26.000Z'} , 835524112500080640 , PavanSonar , WHO: Depression Largest Cause of Disability WorldwideDepression India Mumbai World Stigma Suicide Disability
{u'$date': u'2017-02-25T16:17:38.000Z'} , 835524164115132416 , whatcanwewatch , Watch Aokigahara Suicide Forest (Season 1) on NowTV (14-Day Free Trial)Watch it now:
{u'$date': u'2017-02-25T16:17:43.000Z'} , 835524184675610624 , errindufffy , Cronin:  did Dylan really just give u a sandwich with 2 end pieces of bread? Sometimes I just think your relationship isn't worth it at all
{u'$date': u'2017-02-25T16:17:45.000Z'} , 835524194146349056 , Asmiirin , I can be worse than Maa if I want to and you won't give me white chocolate or you'll die
{u'$date': u'2017-02-25T16:17:49.000Z'} , 835524209120018434 , PavanSonar , WHO: Depression Largest Cause of Disability WorldwideDepression India Mumbai World Stigma Suicide Disability
{u'$date': u'2017-02-25T16:17:52.000Z'} , 835524220239097857 , Adon_dada , Bust down bust down bust down bust down bust down bitch I'm drowning.
{u'$date': u'2017-02-25T16:17:54.000Z'} , 835524229760110592 , PatchouliW , Bumboat pilot commits suicide  court told.
{u'$date': u'2017-02-25T16:18:01.000Z'} , 835524259040505856 , hongpikachu , YES I WAS SO SAD LIKE NO NONE OF THEM DESERVE TO DIE AND I AGREE AHHH THE ENTIRE TIME I WAS RLLY SOFT FOR NEWT ;;
{u'$date': u'2017-02-25T16:18:03.000Z'} , 835524268595298304 , qp1yUlXA4uxCVaT , I want to fondle me? !  Push don't be shy
{u'$date': u'2017-02-25T16:18:03.000Z'} , 835524269790662659 , hatedtruthpig77 , It is not FAITH to bring in people COMMANDED TO rape and murder our people.its suicide! You wanna practice ur faith go 2 ..
{u'$date': u'2017-02-25T16:18:04.000Z'} , 835524271283679232 , MrBizMarc , To kill time is not murder. It's suicide. - William James
{u'$date': u'2017-02-25T16:18:07.000Z'} , 835524284328062977 , AmberTriggered , Man Ordered to Trial in Woman's Death Reported as Suicide - U.S. News ; World Report
{u'$date': u'2017-02-25T16:18:20.000Z'} , 835524341488103424 , IAMDOMIN8 , I can't deliberately hurt myself
{u'$date': u'2017-02-25T16:18:24.000Z'} , 835524354297499652 , mmason20 , what? no haha i can't jump.. i can't risk to hurt myself before ClexaCon 😁
{u'$date': u'2017-02-25T16:18:31.000Z'} , 835524384953667584 , rayverma , If you two  ; care about children  start an anti-bullying campaign in UK schools nationwide.
{u'$date': u'2017-02-25T16:18:40.000Z'} , 835524422282797056 , cosmicpjm , you little shit
{u'$date': u'2017-02-25T16:18:41.000Z'} , 835524426993119232 , xo__jaliyah , I'd want it to be
{u'$date': u'2017-02-25T16:18:46.000Z'} , 835524446861557761 , sophia_devito , 11 am and me and Kristen are sitting in my car drinking shamrock shakes listening to suicide boys ???
{u'$date': u'2017-02-25T16:18:48.000Z'} , 835524457447964672 , SnowAngelYuki , *ugly sobbing*
{u'$date': u'2017-02-25T16:18:55.000Z'} , 835524485570785281 , DollBabyTe , Peacefully
{u'$date': u'2017-02-25T16:18:58.000Z'} , 835524497155440642 , cosmicpjm , i'm still soft i feel like choking
{u'$date': u'2017-02-25T16:18:59.000Z'} , 835524503446900737 , catmxc , lost one of my earbuds and now I'm suicidal
{u'$date': u'2017-02-25T16:19:04.000Z'} , 835524526016454656 , Naraht14 , I just wanna die
{u'$date': u'2017-02-25T16:19:05.000Z'} , 835524528742760449 , vocalistmomo , THIS IS THE FUNNIEST THING I SEEN TODAY
{u'$date': u'2017-02-25T16:19:12.000Z'} , 835524557641392129 , inahhri , wish i knew what i can do to stop everything because at a time like this all i want to do is die
{u'$date': u'2017-02-25T16:19:12.000Z'} , 835524558736224256 , HommedePaix1 , Most likely
{u'$date': u'2017-02-25T16:19:13.000Z'} , 835524563454857217 , Steff_Bg_92 , muture girls sex trailers suicide girl anastacia
{u'$date': u'2017-02-25T16:19:19.000Z'} , 835524586016026624 , LifeCoachLJ , SODA TIP CHALLENGE FT. Life Coach LJ ; DC SUICIDE SQUAD!  love retweet
{u'$date': u'2017-02-25T16:19:23.000Z'} , 835524605766836225 , moncoeurtney , im doing a pencil study of this picture and this is my first oil paint commission i want to die
{u'$date': u'2017-02-25T16:19:27.000Z'} , 835524621873065989 , TomiBoock , And if you go  i wanna go with you  and if you die  i wanna die with you
{u'$date': u'2017-02-25T16:19:28.000Z'} , 835524623093628929 , hxxnimf , u say true love is suicide
{u'$date': u'2017-02-25T16:19:28.000Z'} , 835524626700697602 , alayna_2001 , my sister is going through a kevin gates phase  and i have never wanted to die more :-)
{u'$date': u'2017-02-25T16:19:30.000Z'} , 835524631910023168 , CesarRo08839646 , Everytime I close my eyes I want to disappear with you
{u'$date': u'2017-02-25T16:19:31.000Z'} , 835524636796407808 , siwelreggin , Negative. I want to die.
{u'$date': u'2017-02-25T16:19:35.000Z'} , 835524652915052544 , thedimwitgenius , I want to die
{u'$date': u'2017-02-25T16:19:42.000Z'} , 835524682623381505 , cyphfer , IF JIMIN WROTE  YOO  THEN IT'S  YOO  WE'RE ALL GONNA USE  YOO
{u'$date': u'2017-02-25T16:19:42.000Z'} , 835524684070408192 , itslauraa_x , right so your are defending yourself for joking about suicide? How sick can you be
{u'$date': u'2017-02-25T16:19:45.000Z'} , 835524694140940289 , _NCM_Official_ , I added a video to a playlist  G¥B x GHOSTEMANE - SUICIDAL DISCIPLES
{u'$date': u'2017-02-25T16:19:45.000Z'} , 835524696317685764 , lawleeeer , this is too much
{u'$date': u'2017-02-25T16:19:46.000Z'} , 835524698339426305 , jenny_kruspe , I don't wanna die  I don't wanna kill  We are all humans It's time to prove itnp Anti-Flag - 911 for Peace
{u'$date': u'2017-02-25T16:19:49.000Z'} , 835524714072166400 , VibinTani , I want to straighten my hair but I always end up hating it after
{u'$date': u'2017-02-25T16:20:01.000Z'} , 835524763338559489 , hey_immaria , Kinda wanna move away for college Kinda don't want to be a broke college studentKinda gone have to stay at home four more years
{u'$date': u'2017-02-25T16:20:03.000Z'} , 835524770179481600 , latestnigerian , Soot ' We don't want to die  Rivers residents beg govt
{u'$date': u'2017-02-25T16:20:03.000Z'} , 835524771118997504 , A64sji1iY8OOCgN , Want vulgar  young man ! Click don't be shy-
{u'$date': u'2017-02-25T16:20:04.000Z'} , 835524774403059712 , SuicideChamp , What steps does your facility take to identify young adults who are high-risk for suicide?
{u'$date': u'2017-02-25T16:20:05.000Z'} , 835524778740051968 , justacitygirl_ , Haha Omw! This sounds like me!! Ai... So many sales and shops  so much I want  so little money to buy it all!!💸💸💸
{u'$date': u'2017-02-25T16:20:05.000Z'} , 835524781822861321 , iamNanaKay , Bless you
{u'$date': u'2017-02-25T16:20:06.000Z'} , 835524783882264577 , notetotrade , i wanna hurt myself
{u'$date': u'2017-02-25T16:20:06.000Z'} , 835524785316724736 , sageamstead , It's supposed to snow later so I want to die
{u'$date': u'2017-02-25T16:20:07.000Z'} , 835524787766075393 , lynmbithe , Suicide attacks on bases in Syria's Homs kill 42
{u'$date': u'2017-02-25T16:20:07.000Z'} , 835524789020286976 , xTiara_WORLD , Issa fact
{u'$date': u'2017-02-25T16:20:08.000Z'} , 835524790941331456 , wonderstruckpml , SOME FUCKING GIRL FAKED HER SUICIDE AND CANCER IM SO MAD
{u'$date': u'2017-02-25T16:20:09.000Z'} , 835524795257122816 , Jemopiyo , Suicide attacks on bases in Syria's Homs kill 42
{u'$date': u'2017-02-25T16:20:11.000Z'} , 835524805151473665 , Thar_thunders , Steve jobs must die again
{u'$date': u'2017-02-25T16:20:11.000Z'} , 835524804962746368 , FollowFinanzas , news ECB won't end asset purchase programme all of a sudden  Weidmann says  economy
{u'$date': u'2017-02-25T16:20:13.000Z'} , 835524812533460992 , 45sinkslower , DNC suicide widely reported. Body still twitching.
{u'$date': u'2017-02-25T16:20:17.000Z'} , 835524828392148992 , AniesJhona , Thinking about suicide
{u'$date': u'2017-02-25T16:20:17.000Z'} , 835524828740333570 , JadeWheatley_ , All I want is to disappear surrounded by good Chinese and Gelato 😪. FML.
{u'$date': u'2017-02-25T16:20:17.000Z'} , 835524829075886080 , zaibx , It's an old tactic  Taliban used donkeys similarly to attack forces in Afghantistan ; Pakistan. ISIS
{u'$date': u'2017-02-25T16:20:18.000Z'} , 835524833895198720 , Grim_Animati0nz , bad I want to die
{u'$date': u'2017-02-25T16:20:25.000Z'} , 835524865910255617 , laurenbrueck , I hate medical. I hate getting blood taken. I hate waiting. I wanna die
{u'$date': u'2017-02-25T16:20:27.000Z'} , 835524871262187520 , JoydeJoe , I'm ready to die
{u'$date': u'2017-02-25T16:20:33.000Z'} , 835524896973328384 , Knoyleo , Someone better put on suicide watch after that.
{u'$date': u'2017-02-25T16:20:37.000Z'} , 835524912613830656 , coobandy , suicidal thought- biggie
{u'$date': u'2017-02-25T16:20:37.000Z'} , 835524915285614594 , _berserker_ , 1/2 It will be a Dead Tuscan Metal Lamb breakfast session. I want to wear my new suit but if
{u'$date': u'2017-02-25T16:20:40.000Z'} , 835524927289716736 , natssastrillas , I want to die 😭 And Start a new life again 😔💯
{u'$date': u'2017-02-25T16:20:45.000Z'} , 835524947242008576 , cosmicnialll , wow I wanna die
{u'$date': u'2017-02-25T16:20:50.000Z'} , 835524966846124032 , dammitabel , I want to disappear
{u'$date': u'2017-02-25T16:20:50.000Z'} , 835524967756414977 , sxvaxxah , i get suicidal on my last cigarette
{u'$date': u'2017-02-25T16:20:51.000Z'} , 835524972609171457 , FengyunAdrift , If you're born under Fengyun  you are so  so fast  and mortally several  and you will die so young (I do not want to die)
{u'$date': u'2017-02-25T16:20:54.000Z'} , 835524985888223232 , Coconutheadstan , I told to myself that i wouldn't get hurt.But you came to me.  And hurt me.
{u'$date': u'2017-02-25T16:20:57.000Z'} , 835524998416723968 , killsLU , what do you find so interesting in suicidal stuff and psychopaths?   umm just bc   and it's none of your business .
{u'$date': u'2017-02-25T16:20:59.000Z'} , 835525004678819840 , _casenl , Not to be dramatic but I want to die
{u'$date': u'2017-02-25T16:21:09.000Z'} , 835525047896928257 , angelfaIIn , seeing brendon in front of a pretty. odd. backdrop has me so teary eyed lol i want to die
{u'$date': u'2017-02-25T16:21:11.000Z'} , 835525057011154944 , undscvrdb , Usually why i lose friends lol
{u'$date': u'2017-02-25T16:21:14.000Z'} , 835525069665419266 , damejenn , Ooooh that's Lovely!
{u'$date': u'2017-02-25T16:21:22.000Z'} , 835525102896820225 , Iongjohnsilver , Melitta !! didn't !! deserve !! to !! die !!
{u'$date': u'2017-02-25T16:21:23.000Z'} , 835525108240375810 , Crazate , dude you want me to fall in love more with hyungwon and wonho??? Im gonna die than
{u'$date': u'2017-02-25T16:21:23.000Z'} , 835525108781432832 , k_ff_star , no  I want you to live! If you die  I'd be left behind... if you die  I'd have no shoulder to cry on
{u'$date': u'2017-02-25T16:21:25.000Z'} , 835525113449611265 , ramanmann1974 , Families of 33 farmers who committed Suicide..yet to get compensation in Krishna Distt.  @Sridhar67
{u'$date': u'2017-02-25T16:21:30.000Z'} , 835525135612379136 , 1aToVQ43KHrpFvE , I want to fondle me? ! Click don't be shy-
{u'$date': u'2017-02-25T16:21:34.000Z'} , 835525154394472448 , BSMetalhead , i feel lovedi still wanna die but i feel loved
{u'$date': u'2017-02-25T16:21:41.000Z'} , 835525181305159682 , busansmochim , IM IN PUBLIC AND I CANT DEAL W JIMINS SQUISHINESS NOW??? DOES THAT WORD EVEN EXISTS??? IDK BUT I WANNA  DIE *SQUEAL…
{u'$date': u'2017-02-25T16:21:46.000Z'} , 835525204755480576 , jinkisgirl , im gonna hang myself
{u'$date': u'2017-02-25T16:21:50.000Z'} , 835525219288825859 , MilaMalpractice , I want to disappear down a hole. So I no longer have to figure out what's right and what's wrong.  La règle du jeu (1938)  Jean Renoir
{u'$date': u'2017-02-25T16:21:50.000Z'} , 835525219792142336 , jouse171 , suicide girl gets anal
{u'$date': u'2017-02-25T16:21:51.000Z'} , 835525222493270016 , Taylin1234 , Shauna got a lil thick !
{u'$date': u'2017-02-25T16:21:59.000Z'} , 835525257855389696 , gaymikhaiIo , i rly want one thing rn its to die
{u'$date': u'2017-02-25T16:22:00.000Z'} , 835525263719038977 , Jalangaloze , I LIKED SUICIDE SQUAD GUILTY
{u'$date': u'2017-02-25T16:22:01.000Z'} , 835525267091226624 , JeannieClarkson , 9 vital statistics about depression and suicide  from  infographic
{u'$date': u'2017-02-25T16:22:05.000Z'} , 835525282555555840 , janmejay_d , we all knw how u made vemula suicide and JNU stories against ABVP. Good job  getting attantion
{u'$date': u'2017-02-25T16:22:08.000Z'} , 835525296157822977 , jaeehyunn , well  I want to die again
{u'$date': u'2017-02-25T16:22:08.000Z'} , 835525297579540480 , TimesofNews , Suicide attacks on bases in Syria's Homs kill 42  breakingnews
{u'$date': u'2017-02-25T16:22:13.000Z'} , 835525318341509120 , SiyaM_Royaal , If I die soon  I want you guys to know I died happy 🖤
{u'$date': u'2017-02-25T16:22:14.000Z'} , 835525321092972544 , Wolfsickness , Suicide never cures painIt just passes it on to someone elsestreamersconnectedTeamEmmmmsie
{u'$date': u'2017-02-25T16:22:16.000Z'} , 835525327925444608 , pandazynka , ok *suicide*😭
{u'$date': u'2017-02-25T16:22:19.000Z'} , 835525340848082944 , NGR_DailyGist , 800 000 people commit suicide annually – WHO
{u'$date': u'2017-02-25T16:22:19.000Z'} , 835525343654121472 , RealTimeHack , Syrian intel official killed in deadly attack  EMM
{u'$date': u'2017-02-25T16:22:20.000Z'} , 835525347441537024 , Borstuk , That'll do! Let's end it all now!
{u'$date': u'2017-02-25T16:22:29.000Z'} , 835525383231582208 , 8nC9xGIroTSGETl , I want to fondle me? ! Click don't be shy-
{u'$date': u'2017-02-25T16:22:35.000Z'} , 835525408552517632 , calamityjane000 , muslim sexs tube suicide girls abs
{u'$date': u'2017-02-25T16:22:36.000Z'} , 835525412658823169 , madylauu , I just don't understand why people make suicide jokes
{u'$date': u'2017-02-25T16:22:46.000Z'} , 835525454610239488 , iainbartholomew , Sounds dire.
{u'$date': u'2017-02-25T16:22:57.000Z'} , 835525501485629440 , aisutorihira , This is so sad knowing that suicide is a common thing 😢 Please love yourself. You mean so much to everyone ❤ Believe me.
{u'$date': u'2017-02-25T16:23:02.000Z'} , 835525520532000772 , COCrowe , .With Trump as POTUS we will not be committing suicide by Caliphate like Europe. @Jam1p
{u'$date': u'2017-02-25T16:23:03.000Z'} , 835525526785708032 , sellevatore , 🙃 i wanna cut myself 🙃
{u'$date': u'2017-02-25T16:23:10.000Z'} , 835525554224824320 , mochiiparkj , this is adorableeee
{u'$date': u'2017-02-25T16:23:11.000Z'} , 835525561527242752 , grahamslexa , Okay but now it's confirmed that Hannibal has a soft spot for Will END MY LIFE
{u'$date': u'2017-02-25T16:23:14.000Z'} , 835525573338357762 , _Danixellee , Fall asleep and never wake up
{u'$date': u'2017-02-25T16:23:17.000Z'} , 835525585241849856 , parorrenja , We live our life like we’re ready to die
{u'$date': u'2017-02-25T16:23:26.000Z'} , 835525621073723394 , thtgirlty_ , In my sleep
